order_id,customer_id,purchase_timestamp,delivered_customer_date
17c6fca3637ae29093221f080840ff9e,34955d1c0271039c8e4e737df07e7cb5,2017-10-21,2017-10-27
17c70949f9ee364f767f1f54395597c9,db66ca7106fa4e5ec8568de04f6cf6be,2017-07-17,2017-07-26
17c7247e36a481d564a5ec8c28861709,19b865e3701d5403150575450d4a1c25,2017-07-21,2017-07-29
17c765461652f9154943bd66875b0686,987644c80bd482e80ff8293e20a06662,2017-11-15,2017-12-01
17c80e00cb0e561fc779745fae6dc4e9,506a8f8461c08d84d2198b3bd9a5bd9a,2017-11-26,2017-12-05
17c9362cdf27556b1765d93729c3beb2,c5c742af68f4e716c4f18b507f17ed2e,2017-05-11,2017-05-26
17cb23af289c0b034d217eafe2b2e1df,6ee2f345f4f2fbd1cafb6447a6b37642,2017-06-08,2017-06-21
17cc6728043d53cc948551dfbf0a338b,cf3acd6a8c138a12143363ae5a613f2e,2017-11-25,2018-04-16
17d018174e8bb3a09152f926cc684ad2,59251275b353db9758a16206fe7d5215,2017-08-02,2017-08-21
17d1c72c26f43dbcb91705626271e2f0,d4fc20e1e64c163d80e25a900d9c26c3,2017-11-02,2017-11-23
17d3fed0f8f1fadf86cee573104d590a,78bffdc305c16771e6dda3a6884237f5,2017-05-13,2017-05-27
17d82f62662a0c13d876815569fa10a2,d371df37fd094914a9c18f93e76df1b0,2017-11-27,2017-12-05
17d98bdb9b550bc6b435062e09aee717,4dd12fd555c1b5fd9ce1566838ccb99c,2017-07-22,2017-07-31
17da1f6aa478edbbb6039871c31b40b8,f113e425aa56c6c4f83e5cc45f85e5aa,2017-04-08,2017-04-18
17dc1e21997af8e93c86d7f7db02565f,03f8cc5eb864ffa50cb73bdf07a7b1e9,2017-12-16,2017-12-26
17dc275426dc4430d983cdd5280e9414,5a44e130874459fac090d9bfec3aa079,2017-03-20,2017-03-24
17de20f7c434b4c8c3a089b5bd72101d,eca42597306dd33b3f771960f5c05acc,2017-12-30,2018-01-04
17df2cc060680fc1712991499b645cd2,a78c7a68877d33bacf81b01bc4a4d2f2,2017-05-01,2017-05-09
17e20d649f47e02e332aed60d2937038,4042d0f5f5eb09cd4edf6eb701532ada,2017-06-06,2017-06-19
17e474ff1065f1a6ae77b42169d8c451,58d70d4116acbc696396d8a1327d3a0c,2017-09-15,2017-09-25
17e5131fe1d4b1a8dc14d4a66914f9d7,d94137816541d7919b82c664a8f3937f,2017-10-12,2017-10-19
17e6035d2c8a3c133174ada65347a2e4,219e17c492a20599578c4f0f3a5cec06,2017-05-06,2017-05-16
17e62f08a374da7740ffded4b25d4f31,a7ac7e6fb7b2b6670fc5c5c593ac4622,2017-07-17,2017-07-26
17e6cc1eacf9ee440e45af8b99785845,e078e89337f800604e4af0d8f6df3c0d,2017-12-15,2017-12-22
17e71fa8bed3ecbe0d18f738ecb618e0,9d80519e08456666caea8e3d582488f2,2017-08-18,2017-08-28
17e8356af05cf890ac4604347b3c17a6,739209d88340a09d4f6d29cc809daa67,2017-10-10,2017-10-19
17e880ea1c52e7b2c6ac7485147bc060,aaf15d285622a5955ded9756e0cd33e6,2017-11-17,2017-11-27
17eace59710758ffaf764826d45398c8,a200ff89fc6808fc9ea9c0a41e040118,2017-02-22,2017-03-02
17eba629ec542978d1ea929d473d4f19,4626807d07906818ef7f102b1b250691,2017-02-04,2017-02-14
17ece7ee59d823d55795a356168275e4,b34a1c47a3858b2c2dff13888ee8a9e6,2017-09-02,2017-09-11
17ee1f77fa871fa2d26b8095816fc2eb,06dcd943e3a874082fc85cc7c4cbc27a,2017-09-07,2017-09-19
17eea1bb78f458449eacc5933303cbf8,b45fab67f2ed3ef37467b9556895cac7,2017-08-29,2017-09-01
17eef98a45132ca576588788ed401b96,ad00631c48d2db9b92face8cfc7e4f22,2017-02-09,2017-03-03
17efabe89f1697d9968991b0bd44edab,c2f69b86f8da72ec2a3f3dfe51490fa9,2017-08-16,2017-08-18
17f2262c8b3797eadd32de22437bffa4,4dda5b46977a80031cce3a42aa96e98f,2017-11-24,2017-12-17
17f6265814025fb8df1b31db1d8545e2,99a6c03de00a86b302d05d0eedd6e0e0,2017-12-07,2017-12-21
17f6b36b21f52d18d86ad4b667495d03,815a6fdcd37de17a0a77d096aeb2110b,2017-10-21,2017-11-08
17f70d10c2acd50864b5dae4885894b5,60a5eebffa1776fc17cf943de2bc847f,2017-01-25,2017-02-14
17fa7da2f2250f22adb5ca2578972618,2cafc13ea55ac44b4288351bc60b861f,2017-07-01,2017-07-14
17fbfab064eabf65283e3987776af914,d0acd0b5f6e8a36aa4244defbcaeabdf,2017-12-12,2017-12-18
17fc4628dc62ac11a17e27e75ae9afdc,6740b5fffe13d343c994a41ab9cf7811,2017-10-29,2017-11-13
17fd242bc5402e221bb59a6efec0f397,b1e27e4eb8b0c4a0c37bad75545b4164,2017-03-06,2017-03-14
17fe101451195e941a90b55aa9cf2e48,b4876c0cf2de5a5cd5fa8388ce23d648,2017-05-06,2017-05-15
17fed53ba6dfef9b594ee2268642e2aa,12f5d6e1cbf93dafd9dcc19095df0b3d,2017-01-05,2017-01-16
17ff863d51f7f8ee2c9dc76413c43b54,d7a801b795e0248a1ec4ae4397fa9c34,2017-03-21,2017-04-06
1800f4a4362310d7eb38281634f6dfd1,0e9e4d1bdc6bfbb9646cb1ecf19d696f,2017-11-27,2017-12-22
1801c6babedcb89ced12ae5f6352f787,0055b522bc89cbfbf376d8b59a628470,2017-03-03,2017-03-16
18050dfa4c5ef22446a2068184b7365b,9aae3f38ff81949d39bd32c3cb5122c0,2017-11-14,2017-12-09
1807cc736321f14baa58ef39cf6e5989,f822326a71e929f4d905a15676a5cb48,2017-08-17,2017-08-24
180b4ae191a63f7b4b84273c98470fef,6f736c39145509c0f1c37f1d26b04d80,2017-10-07,2017-10-13
180c04aeebcb390784f7d9c08dbd159d,dd6ca4bccbd21803d32139af5b908fd7,2017-09-14,2017-10-09
180d9087d153ffddea224f2996463f46,082f8d0d83744f4fa435269cf705a07c,2017-12-04,2017-12-14
1810618b56a9acf3df4d8a4945bd909e,0778e245b3a42b38d4cf32b302c17991,2017-07-26,2017-08-01
18106b93c4a03b618998d249d2249433,242a653bd921522aba2f0ab9e661035e,2017-11-19,2017-12-09
1811959f3ced8abc0645c21285a5a4d5,fb9760235a090e1747caef67cc951f6c,2017-02-28,2017-03-10
181544d1a7128358afb29daed7793e9d,b7513537961909a7579cd284aa165fd7,2017-07-16,2017-07-21
1816604dbb7f5d2f152dec74b3379aa2,53fb629421f4abbf193879a5a897a5a4,2017-07-26,2017-08-10
18167ddaf5805d7289af17daa51f35a3,99d1962d736052c7b8793ba94126c377,2017-11-24,2017-11-29
181777e7d3379b0f81d408dfa33487f1,3d29ce2273f63b9b234452606791b855,2017-11-26,2017-11-30
181835eef0cb512ef4d11e3240815b95,943aa7acc4333d37d79989c6d9d74a0a,2017-11-19,2017-12-13
181a57ecc4c8bfa112c048f609e257bf,cbfbf68c40fe74cdfa98f5b92c55c01b,2017-12-16,2017-12-21
181b10d008567cbac5bed22ff54e0299,4eba70ec999c67251d9bd44141e39f4a,2017-06-09,2017-06-16
18226871b4bd351a6beee8c8310748e2,2d71a995badc0a7743c78644184141c1,2017-12-22,2018-01-19
18233451c81fa4cf187fae71d8e8a299,5f435bbe57e905e19378fa56b60e9d16,2017-11-29,2017-12-17
182375a4972a94784db73b010b9b9178,1593391be5b61d50965ef2c8dcf7df24,2017-02-25,2017-03-23
1824231549dc0859a6ce9f7b7ada733a,c2c7712d6c0a2ac5be6a3280042d471b,2017-05-23,2017-05-31
18248821ee955752db5292194e4b6970,0f221dd31eab5ce65e5116290e7fb7a5,2017-03-25,2017-04-17
1825a3f130b2692290f29b53f5dd1c66,7a531cc72e541d40a6d9f9dbf7e991fd,2017-10-13,2017-10-17
182603ac5f9e38b3108c8800a46406fc,dcd3a96cc794d0d8918cdc6df4aba1a2,2017-11-21,2017-11-24
182763e56c47912c77bfd4e730c0fd15,c74e6e27f6149abbc364faba5d7d4357,2017-06-16,2017-06-26
1827ee8015c4edd94bbfef221a3a27f5,c3a1bf5cf9959122b9093f515e3493d6,2017-09-24,2017-10-05
182b04723eb5306a7d96bdec43fbd51e,825b9c9df57135f43fd663d46f0a8c4f,2017-11-21,2017-12-05
182c7c260aa89ec58595803372f60d1a,5e3e9e897d07a80fc2af58088a84812a,2017-11-03,2017-11-23
182da967fecc5ce77f31cbdf8c33f95b,52b5e5d99cddbd61d544e5d276e25226,2017-07-17,2017-07-27
182e6edb8cb190cada2690d7c7d78e76,fd15d3e876d92b03747f4c3cd48d41d8,2017-07-24,2017-08-03
18323bf515bec81ec824b51f618d2429,5e85d75d3e3df197f08b89a2cbaad54b,2017-03-10,2017-03-21
1836232055a6243d56ca67b74cb77aea,f5b73a2dfb6011b07b2f4aad915ce171,2017-08-16,2017-08-28
18365e069e7aa176d76d25df0a233e6a,36a3e43d0096f60dbfc000a680ec7a33,2017-11-27,2017-12-21
183672206ac52b475b8446069f70e2f1,8bf9261c48d931bb76d80f926e5d9ca9,2017-11-10,2017-11-21
183832097fa8f0a9172d4514fdfca42c,3d6ed7232dcb0837e78ad6ff6123332f,2017-08-24,2017-08-26
1839c69dd9dbf835d82480c05964cbd4,811dd611ca033e22cdd9a4f8fe620500,2017-12-27,2018-01-17
183c26d5b5da5d721efce979e918d1ff,695c85200c84b756f367c0a82ca81301,2017-08-25,2017-09-01
183d37c4e4e642bb223c42532298c6f0,cc0dcaa71d555618c00d37bf3672166e,2017-07-13,2017-07-31
183d416a1d37c1edc47a83e0030c8ac0,2c01efdc6e5492f03d8717babc633611,2017-11-15,2017-11-24
183f2bb10e984acdee08ad34070ebf69,dc8a6cdc8426f5ceede410e0dd67aa22,2017-11-05,2017-11-17
18424f62e6457228cde82092ec2252df,bc0d7bb032bbf422fc74bb279c47de1e,2017-09-13,2017-09-14
1843a612dd545ac2586d886db26c7af1,0d0bd0b9d01d33f30b80f395a4f0f824,2017-07-05,2017-07-14
18440dc1eacd354c5c6c6f87747e667e,0ddacdc0c1731a58953ce37dedeef5b4,2017-09-14,2017-10-01
1844430a4130a112771839a244829457,d681396d784770d6368f2431f65faafe,2017-10-08,2017-10-25
184470638d1eed17dd8215b62c63221d,05ed0d0975471bd81be680375fa53d67,2017-10-22,2017-12-04
18448ffe871a865ac41ace28ce8e5079,0b18593e033697810a62a987e77f4b8c,2017-06-14,2017-06-22
1844fd8d65bd9bd25e11e301dd99dc4a,90e28a883386c71de943515d91f72a39,2017-11-06,2017-11-16
184603c2b2f23fd8585d48649c714ba2,41c6e98c036977d2de4583e738126548,2017-02-26,2017-03-13
18493260806e807d314bd6fcfc32e2b8,a93a90fbe654a219c6c89aaed157b4b2,2017-02-03,2017-02-07
184c74e2eb22414e43a9a3164b1f4573,0ddeaba213385f4f48ef55bdf2007d36,2017-11-11,2017-11-23
184cc3e09f63ccf3f0de8067b3badfb3,97258e1c1f77f32358eccd1c9ee5954d,2017-03-24,2017-03-31
184d0d273e35638268d90ed9d912ee8c,0e7324b249ec9c5881d8de4d608e8a16,2017-09-16,2017-09-22
184dd3c3d6153c3128cf53c3f7c9d60c,9da310329f550c94c340b749297d4fef,2017-12-26,2018-01-09
184ed2b4ce624742505cd97fec5e9ea3,44990c8e2d89132b17884a6ffde582e5,2017-08-24,2017-09-06
184f17bb701af22b8e00f5830af704dc,ca0e922ac834a4f38b840c07fc03e368,2017-05-06,2017-05-17
184f70b8fee18cd0046c3683f9ab3a06,6492197e26a1df770451fb3cb41d3a2b,2017-11-09,2017-11-17
185115c917a05bf72dd42a9c369f207f,93a5ea38aa18766f18d2c3cb70035e81,2017-08-27,2017-09-04
18517c2680695f31500ceb6b1840b8e4,9502e12125ef4c7fe81b3d3edab825fc,2017-09-25,2017-10-11
185248b3660c8b12960b1b45f81758a6,9747d33cb9ad0285e668028d76ce7873,2017-11-25,2017-12-08
18530f1c685d2cb6b271cba538274056,1206037e08581f54a9c47ef9b6118c68,2017-10-19,2017-11-01
1853610c46a77ba436f5e06e16ec8302,6cde5ed6a701131f96b598d4490ce710,2017-12-01,2017-12-08
1854fd6df68c9fb96e79379e229929dc,b5591149d00a463883fce43cb540ed1e,2017-11-09,2017-11-21
185567188e9560063ce82e8a30f82e03,1a185a8b307a1add1f201001877f6f6c,2017-10-04,2017-10-23
18559e87fe804301f0a0571a740d3611,0c979f9cba9795f5073f6e1b03baaee3,2017-11-17,2017-11-24
1857ec1a182661136fe7584592437d51,1a9e959a0b5c9032b4bfae0222fd2989,2017-11-15,2017-11-27
1857f0409d8180beab0cbec5cd97478f,71d790b151c0349e5f5b2fbb4fbe1321,2017-12-13,2017-12-20
185a5466833e375703fe6e5e7fa3a6bd,fd9d12a0b2262beda8754daa7072d95a,2017-06-30,2017-07-04
185bb8598892fb8715f771ea136623d1,fe71393e06baa2636d75e3bd65c10e0a,2017-11-30,2018-01-26
185e9cacef8c11db7ae713ba0ac68895,5000167827337c17dcfcd22fc2d3ced2,2017-11-29,2017-12-29
185f9c92a4ee09b897dd441dd4c45a71,5b52ba553ad97d0fc5993bdffcdcd4be,2017-12-14,2018-01-08
185ff6b80b6fa8165bfb804f4f3b186e,4da44a87db9dbe7886446eadba5eec85,2017-12-04,2017-12-12
1860bb27ce7233f70443a1abacfca7a4,4a362420541051d3d4055a777681ccbe,2017-10-25,2017-11-10
1863ea0df317ace17a6b6021020c2fd8,c1d5c14ee6fd3b88eb58fe30031b653c,2017-03-07,2017-03-13
186479344a69b9f7b3135a60364d4243,4bdd6c2e39de4e9ce960ea90eea5ced2,2017-06-08,2017-06-24
186517d0eb6786c1a45e1af8ac30cd28,843c5d4e2fcf4f09b15607004ef6ea39,2017-06-29,2017-07-10
18668c1a8328478efec728fc614c3b55,288bca9dae3585557dfd5dfdf7289600,2017-05-04,2017-05-23
1869017c844a8734ceb468c7da13a88e,2429bb51d20f9cb48f7df927a0199959,2017-02-10,2017-02-17
186a454110404a0ad7994b2853592901,eb740aafbd79d26cd546c5c094985c4d,2017-02-23,2017-03-07
186b94634429b12c00204e57cfaf60ca,ef17c73cb69a58c34f7e87b3257d11ea,2017-11-28,2017-12-19
186c43c492d0813457a0da8ee78ef748,c63b5a8f651e04cc4b875d704ce9f0c0,2017-11-13,2017-11-29
186e07e37d4253c4aaab5f2aa0cf4136,0d7589e67977e1594c04c3bb5d4646b0,2017-03-04,2017-03-16
186e57039f508947e4bdc91cf933b1bf,c550705284a6b10b8b2c2e6c40e90580,2017-10-16,2017-10-26
186efcd656d8ac4332156f594df02572,77e2417ab5380ffb014649fdda99f318,2017-08-03,2017-08-15
186f042cdce95c754951633686eb1dc5,bbc58b2587cfe41ce198a1e92b07240f,2017-03-20,2017-03-29
186f651321d21b2a793c4cd866b7b62b,d56e98583631e0adc7d1d02a2601bb93,2017-08-08,2017-08-17
18709a2aef5a66689133dba02a13e5eb,1d383678ba387a5b2df2b186716fc764,2017-05-07,2017-05-15
1871eea34c05e21129b1a6a25e0ec985,6702ef98fc8c080a9f6d2d5725cf33bd,2017-09-23,2017-09-29
1873fcb129d137537b45d35990b5d734,8b2311048b3a63a10a5f5083a49634af,2017-05-01,2017-05-16
187530cc7669030a3535f758f769165d,38dda53943eea67bbe666d76f0a3db70,2017-03-06,2017-03-10
18764fc087692375474d650fd8eda879,5e78fcece3a6ff698f1bb31da2c5ccf7,2017-10-13,2017-10-30
187866e696f75b2a1383f04953c53cd6,b3dcb070bd559b53efbd3340673e51d9,2017-09-25,2017-10-04
187d43c69480f7f8d6fa58d4aacea5ee,680ca46a7747ede65ea40c92b183a4f4,2017-09-06,2017-09-26
18803fd773602aa97d59a2d49369ee1f,6eb49422d76a2759d3883a3ceb1d3ecd,2017-05-08,2017-05-19
188135ade1438eb61ba3913a7acc5801,2fa9fce920457d5c6f6717481e622c9d,2017-12-14,2017-12-23
188368c093f06fe58e813bd61137b3e1,1f46c0ce030634c7dada0593638d8ba5,2017-10-13,2017-10-25
1883a089d3c8c6c4068e31b8802672bc,cb055a8cd2a9686494555fdcf4658407,2017-09-07,2017-09-12
18846e52fc8a87bb5f3e3b353940b320,d79331fc284179e11e0b1ecb4d39daf9,2017-12-18,2017-12-23
1887b26eba419ce20f6fe34a6f88e80a,00ac9cd5c4ad19e16e7c6f6864711737,2017-04-28,2017-05-09
1888f26c742f0f49046de7b25b975fc1,0ddd6ce7612f9267f2eca906c81ffd17,2017-10-03,2017-10-10
1889699f134c9af589ab3415c75f0a04,c4c777b22d917424d12e1c67c83cfad0,2017-09-20,2017-09-26
188a143816707d77b3976b77d4c0966d,03baf24d25db7e94b2bd04979c3de7d3,2017-07-23,2017-08-16
188c13d1aa80d3a7ffc208eb983bf267,ac44b758896654d4fb93117b6ee19d00,2017-04-29,2017-05-15
188c1ef63c6dd2e06120da3ca750e86c,55c9c33a35951c830b7025a819db5950,2017-09-29,2017-10-10
188e8c3184383f5eee9e40255048191b,1fe11e8f0fa5bea7416ec09d6e8d2b4d,2017-02-09,2017-02-13
188ee57c8c41550345490675b44167be,80eefdb25d6a9d9bdb97dc6fcf73cfd4,2017-10-03,2017-10-13
18937b40506fdcbd3016fa5dea59cbd5,b1ba4efb4959b74f4243007376ed19fe,2017-05-22,2017-05-29
189622f157848ba3ed54191c7538e07e,ef1d0f1922417f396a0aa0a03296c572,2017-08-02,2017-08-04
189711984919a2bdda375153d796d096,d0281d057510ea65874d743462897abd,2017-07-01,2017-07-17
18972fa50ade81fa4f43586d2a26992f,c79537b95b74778c729f8eb0c901f50c,2017-12-03,2017-12-08
18974292ee839a7a7038699422e6cd39,a8d5a736f4170bac7347f216bf803053,2017-11-24,2017-12-06
189a53cf93264d51ff7b5a92601c7a34,26b0ac7346f185b022438efbb08d5e5a,2017-10-21,2017-10-24
189a789106a7456d348ba7ebf920586c,e2353482c23ee6c3ca881ac47143a2c0,2017-03-09,2017-03-15
189ae4e1cde214b94b2311aec85f39e3,a82ffc2cd611677eb7c46a66b59e3c53,2017-07-09,2017-07-28
189c034bd0ef4966a8f86ed7b5df5797,fdca4eb2884e53458d2122d312141e9b,2017-07-20,2017-07-26
189ce876121fdc47b810933fb0b4f4bd,d92038d76dfe78418e9256a0a078c779,2017-11-24,2017-12-04
189e8f0e3028e1de97281fd91d4318fe,45b98d22391bfd262db44b1c4085f76f,2017-04-25,2017-05-03
189ede25eb8522abcbd3592d08811f85,4b3d808f367af1b335a50960f0b8fe93,2017-08-15,2017-09-02
189f6ebeadf450bb5abaff2b8a55ffd2,8266a33ae45def22e9a5142f504746f1,2017-12-01,2017-12-15
18a1c68dfdce96e96b0faf031deb6b67,bf456d59f818a08c3d2344ad1e52ff48,2017-11-23,2017-12-11
18a2975cf60c93ee6d1b866f3f040633,afa7e011bb39c57c1a6576b4d8f4f8b0,2017-10-02,2017-10-10
18a3784d31f9cf5e372cd05c15ce1502,56aa50d9332627c8981ed58b750d8ba1,2017-08-21,2017-10-01
18a4fa1a7c0e324a18cc81cdf6bc577a,3ab1972aa9c26136ebc50243fa59bf41,2017-07-27,2017-08-02
18a83c7532fc2dc3a10fd55ff3655588,eac4d155d859e02198421640b89d1661,2017-07-25,2017-08-02
18a9398e5e966aab086a3cdd0053e0b2,2d3a722643ff7f24e3e70952238d0746,2017-12-31,2018-01-17
18a9ccf08fbcc3c0bf4ad9ceb583f2b6,58075e17e770fc08571c3e0f452f6a11,2017-07-05,2017-07-14
18af086e1527bd81145db05cf74a0188,e7cf222a194b3cd7ac2c6afb7fa8d6f5,2017-04-11,2017-04-20
18b5c5e3d06b8ffb3935759ce29393f3,c627dee70494f392ae336ea20e9fc3d1,2017-05-26,2017-06-13
18b63a7615ed42ad3069b47278bdb298,4f8f02320c861f69ba365560a42a5f9a,2017-05-23,2017-06-13
18b7eabb777a9afcf244fac3c27f3391,40248387afb610ac2dde8f020efe6a88,2017-11-27,2017-12-13
18b9bf2dbee620dc2f5b9d4a747c2819,bf7ddc1608ca46489014d23414339970,2017-11-20,2017-12-27
18ba3d012aee2a0c106807bff9be53c5,cc0d7774beac3e8d824f21cfe7c89ab4,2017-10-08,2017-10-13
18bab9568c4898babcda154767606442,3e62c7e76057237999b774e5683d79bb,2017-12-30,2018-01-06
18bafb91a9e78b83e54eb5aa495a955f,194be31520cde5c527bad17720119e85,2017-08-14,2017-08-22
18bb1c0caaacf9daae70e0bac6e5956c,ea7f7669eaa892c233c5f408ee0f389e,2017-07-28,2017-08-04
18bf036204cea32b152a8e2a2f2bab40,fc43c7addc1e0a622818d24929211a54,2017-05-08,2017-05-15
18bf6d7136b7e8ac817dc22f36ecbbd5,acb53107044b53b7296cc1f2e4f73c5e,2017-11-29,2017-12-27
18bfcd3049f8effbdf7a7e9b11d07f38,f3da06e0291a73f2ae7d40029c91fc09,2017-09-09,2017-09-26
18c0e47466dfe911dac270d92d6f55b5,7454c9ac3e2c66e2c624f4d25e10c8d1,2017-06-11,2017-07-04
18c2124c3874f480651069f1f8c9b903,5840f5f059bef65fc6f3bf1f4eb48e98,2017-11-22,2017-12-14
18c3417287d1c86d7176f72fe1110be3,db87b9a23aca22405ab394338f087a68,2017-07-10,2017-07-20
18c48366114e65c415b2c19448f7c146,9511a8b6963aabf3f8c18a4963176fc0,2017-09-21,2017-10-03
18c997e8b15aae56ff3f0e3594c29170,d47ff3dc26a025c9bec3d4f5cc32dd83,2017-05-09,2017-05-16
18ca340d8c5cef7fba3c9c18efce43e9,b92d8ecbc60e7c6176e8f02ec8c909c4,2017-02-17,2017-03-02
18cbe13511542b17fb381213e324d4e6,d239a9ebe6d0db949389686f4ca4245b,2017-12-19,2017-12-27
18cc8479fa2db4a1166ab0d28ff2f54b,e4ee1aae54254348f5712bf41152bc20,2017-03-18,2017-03-30
18cc97889312466cc90150237a3e2603,48d53a8484f7ff361b30707cf0632000,2017-12-08,2018-01-04
18cd6a9b0923b2bbedcd5f6751ce3737,b009e495701d399eeacd523808ac3fb5,2017-10-14,2017-10-25
18cdeae7a1be6702546e3d83e5186748,b0356d9d7c8536b68565c9390bfa5457,2017-03-11,2017-03-28
18d28a9e760a03f78cd4801507a48398,92f57e0ece2726703123cbddf69daaac,2017-12-02,2017-12-22
18d4a70e332d1cba03d4bc1530aa3df3,ddb034b4dc38c230137ad61b4a119045,2017-03-03,2017-03-15
18d4e6891576559aeaaef675e25d53ad,025bc857299fac3e5c699322d2a1485d,2017-06-21,2017-06-29
18d577e5bde66709509e694e7c6b6b17,d5041ac956dd7e7319481ae5eb0e5673,2017-05-31,2017-06-19
18d5cd9804d2eb8424721a25397b7ae4,f50ea073b9e21c4227d09a5375042166,2017-11-28,2017-12-08
18d8bd3eba0ea9aa893dd85b593a3495,45898cc33d7c8394f2f0b42b57d43160,2017-06-03,2017-06-27
18dcad31c503873cc41e0ed48581b80c,834d784a0893881d5586139adfe41ae9,2017-10-25,2017-10-27
18dd3f41a84cc95b6106008449cba262,bd0512ab6c631a62fdc974a682600f56,2017-08-25,2017-09-20
18dd8615f61fd478f88cac66f1e5c00f,7510c151541b1ff57ccfe047d941aa51,2017-10-17,2017-10-30
18dfe50d6b2dbbbe6508b1b5eea3eae8,a4491703383709dba3dd6e7ca6f7a3dd,2017-07-12,2017-09-05
18e1040478d9e22d2f785cd537be7220,9d14977959925b8018ed3534d9c93858,2017-11-20,2017-12-02
18e404d32cdbd8bd2886579e59240685,df8ee448f15f35b1ece2842ceb07f522,2017-07-27,2017-08-15
18e4264c34fe91aab3b39ea012932f3d,49d570bfadb19577321324bac94574f3,2017-02-22,2017-03-29
18e83381f06c519894068bc3434fb638,e2a39e986034a5b5dfd3df5b949fa618,2017-07-04,2017-07-14
18eb214910ec2bded53b74594b53a8ec,c8a88f0e3b264126df45e1313f5e070b,2017-12-26,2018-01-23
18eb75d1fa1fc1168de2bb0c4aa6dfd6,6c57407371aad97722d7b24900e55923,2017-02-07,2017-02-23
18ed4e5757d8a37fcb75325f41d7165b,929b8bad532f969fc414b7831ff3360d,2017-06-04,2017-06-28
18ed62e249d4b637b186e91f0374a476,7af245753b444d209a25d062b1a94724,2017-03-28,2017-03-31
18edb9e5b61f525f0da899c852534893,9eb1e6e4ad8e8e4a87dc87fda7e002a4,2017-08-29,2017-09-06
18edd05059b88de37d5667ff54a192bd,1d5c3bff14b93a1b655e7e8e77c6107c,2017-10-27,2017-11-08
18ef2a64141eab548a2c46df2545b1ee,9066d003674f53303ec2ac527e940a5d,2017-02-08,2017-02-20
18f0a12f1ab339b1e6b86a163e592d58,a65d33985d9ab5a095f75b75a99f68a1,2017-02-21,2017-02-24
18f39cbc016f34a22c870ef03cba5641,b890928f02ba9a0dfbc6ec8009bee0fd,2017-12-31,2018-01-22
18f4834a46d0ab990c2e0b565fdf646c,49c05eb9718973be96c8f67d3bbcee59,2017-12-07,2017-12-29
18f4bd3e68ff66e98c8c5afefd502ee3,ed112096d8a470773e239b876da28d9a,2017-07-14,2017-07-25
18f8b3e1a7797e67b49cfda3d02896f3,eb109c6a4004ac42b7eed06ffd6848fd,2017-05-14,2017-05-22
18f946a462c7b48981fb551535be4a74,2d08cf8331dd8d9ba58db3241820a623,2017-09-12,2017-09-21
18f9fbd712bb1da26f16a74e68f5361d,e9d83ddb5b55277ae391b0e708709f63,2017-05-21,2017-05-28
18fa032cf65a1c5c2820d16276b4741a,f5b61c2866612d66de52d3a44a5e86dd,2017-10-29,2017-11-08
18fa229a827c89986c8387c049dcc572,f34cd7fd85a1f8baff886edf09567be3,2017-09-23,2017-10-03
18fbfa7be165a2404fcf5ab2d071d80e,bd6e919ea010cdfb03825ac482546540,2017-11-24,2017-12-05
18fd191bbcbb295354d8d5a6f299206d,78b02d201ed519f083b64f4dd5408e92,2017-10-11,2017-10-20
18fdcbdf78e62bac03cf30b6b9398087,d1085381045ea6f88be5cc3e14c61e55,2017-05-21,2017-06-07
18ffbbb8c91cb6fbacf944eea0d51552,a87661386a130317d94bdf133a1ffd72,2017-12-12,2018-01-05
19003d20e39028b9587c8b6b5b26170e,28b925295e5c12cbb0ecae835b1a2b7d,2017-12-25,2017-12-28
19025d18b19c3708839cb8d53432255a,021a4369c52a67fdaa1a923dada92cf2,2017-07-11,2017-07-15
190557ff9eb3797082b5279359cf7bef,22430cab2d3b80065613c8784a1eed9d,2017-12-07,2018-02-03
1905a6fa69b8fe273cc0ec81f8ec31b5,b860cf8691d09c106b5c6dae76361e96,2017-12-18,2017-12-30
1907abda7b8d9460f40f04928a4f1721,ee358f7b59eae6fe49bf4848b2928000,2017-03-09,2017-03-17
190ae960b78afbbf3f0cd1dd3d2240fe,f25419f3953d5414f74d913e4c1897f7,2017-08-11,2017-08-21
190c71c36bb25e9a85f3a53291e475a3,fee9d48a7d5e9122af7ebb105513a8fd,2017-05-22,2017-05-25
190ce4e52f05189563942da003cbf332,d567f29ec5fa447c99e949f337f3a35c,2017-08-23,2017-09-04
190d1b221eb8c4e51953c2542c6acc61,8d2bd90836fecb71f7746d84bb1c54bb,2017-08-16,2017-08-23
190e8611451cfad038f032f548f44c12,fe4d4f723597e832e9bbc67080a34c27,2017-03-14,2017-03-27
190f1efcb8b7f7fdcf6690c0c3e78c39,43af7184f8a067a1e49b68cd97c94ddf,2017-12-23,2018-01-11
191019adbccb0d2a1f8bf25e117c9252,dab42470534eadccc6e18c8bc9ae4b4d,2017-07-15,2017-07-26
19135c945c554eebfd7576c733d5ebdd,4c538b33d3406cba58b48c10dc66ac2d,2017-07-11,2017-08-16
1914c742b8eb90f77c7459441e819a11,70e6afc64e31b717bcbd37fced7fb0de,2017-09-24,2017-10-05
1915bc319651dfbfa6563a6d19d558c5,b2721cd583ed718f04e636e3cbbaabc0,2017-05-18,2017-05-24
